,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
TGFB1I1,0.47599983,0.46956223,0.4727764,0.52334714,0.4904726,0.4875652,0.4918598,0.45569617,0.5085933,0.4649157,0.5140582,0.4911524,0.53070086,0.49400946,0.47893852,0.4483821,0.5716175,0.544069,0.5253116,0.56778735,0.54398185,0.45256865,0.54295343,0.49137694,0.5270307,0.4623148,0.5265718,0.50470126,0.48587203,0.48902103,0.50763357,0.5267219,0.4840935,0.46988547,0.461709,0.4451193,0.4797776,0.47404215,0.49020937,0.5126639,0.55267346,0.44891784,0.42976576,0.4707657,0.549421,0.53976345,0.5265569,0.5114805,0.49888563,0.402672,0.51340276,0.5164411,0.51804125,0.50948524,0.5029658,0.47359338,0.5419139,0.5200779,0.5157691,0.4824307,0.4922877,0.5648638,0.47517058,0.4854277,0.527522,0.55406,0.44207364,0.47260487,0.5163139,0.5097598,0.47649562,0.52430797,0.47130325,0.48613232,0.49414632,0.5364842,0.45899093,0.46155342,0.44354892,0.5168996,0.47828832,0.48910463,0.48641008,0.44965515,0.5034424,0.4508175,0.4632568,0.48577604,0.482555,0.4659409,0.48334187,0.5014496,0.47485736,0.48997477,0.40768594,0.4768514,0.49208346,0.4676864,0.5091086,0.46846333,0.56566465,0.49349457,0.47805625,0.52071565,0.5561135,0.46916845,0.51481336,0.44520265,0.46886495,0.51939094,0.48642436,0.46724686,0.5250254,0.50423783,0.5269921,0.49259862,0.4859011,0.4954989,0.5383523,0.4930539,0.49198905,0.5209855,0.5229631,0.40676227,0.48192376,0.45759785,0.46991932,0.5020339
GM14519,0.50628865,0.44346523,0.5357193,0.488561,0.5539406,0.49120596,0.54732376,0.4589277,0.50133055,0.5310737,0.5589697,0.51818055,0.53823483,0.45051348,0.540426,0.4072393,0.569169,0.5218225,0.521689,0.58330095,0.5343443,0.4673575,0.52683264,0.47668716,0.5385314,0.46280602,0.4998247,0.50383025,0.49512058,0.517056,0.509671,0.5197503,0.46570778,0.4335517,0.50435126,0.4317194,0.4869944,0.5220773,0.56247276,0.5871259,0.5711166,0.446592,0.3908766,0.5017461,0.5716468,0.52766436,0.5194298,0.5058513,0.48437008,0.43909597,0.51467633,0.49996477,0.5063682,0.48601493,0.49561173,0.54105186,0.5483413,0.47866657,0.506173,0.4497207,0.47889203,0.6662508,0.48654374,0.50160134,0.54206234,0.528745,0.47205722,0.48785228,0.4884198,0.5111379,0.49326223,0.5116507,0.5237645,0.5098709,0.4896414,0.5464954,0.47457728,0.47122806,0.45464492,0.5126218,0.48745888,0.49163362,0.4892654,0.4281537,0.5009556,0.43625554,0.4588694,0.47881922,0.45901453,0.5001235,0.54019034,0.51567346,0.49393559,0.44511655,0.3679005,0.4570528,0.48253453,0.54773,0.5632419,0.42022765,0.64981264,0.57799524,0.43436036,0.5321803,0.55313516,0.49163455,0.5589042,0.4017631,0.49713817,0.53871334,0.50503933,0.508933,0.5348092,0.48534068,0.5294396,0.5086227,0.47445923,0.51275337,0.5044223,0.5166997,0.47702062,0.50421333,0.52147317,0.40031153,0.4482223,0.47715867,0.5060314,0.4923945
SPNS2,0.47648165,0.45565447,0.48699954,0.53645885,0.49098682,0.49141753,0.506073,0.45967475,0.50693876,0.45233595,0.5145191,0.48466003,0.54098475,0.49240226,0.4683859,0.43137887,0.5825648,0.56277734,0.53496885,0.5789112,0.54689395,0.44228792,0.55934143,0.4951333,0.5200876,0.45758343,0.5421849,0.50731945,0.48552716,0.48640677,0.51774806,0.5380778,0.47843966,0.464061,0.4708998,0.44274172,0.46289587,0.4716205,0.483426,0.52488905,0.5403282,0.47213173,0.42008203,0.46485868,0.5477932,0.5407931,0.54784673,0.5225744,0.5034821,0.42099252,0.5263457,0.5358353,0.5210788,0.51519597,0.5186858,0.46475664,0.5441884,0.5292851,0.50305104,0.47852165,0.4836312,0.5701249,0.49243566,0.47936898,0.5339996,0.5583861,0.44573212,0.46519437,0.5151491,0.5296258,0.46748927,0.5371278,0.48393324,0.49133492,0.50432146,0.55523825,0.46181378,0.46090442,0.4276601,0.53061324,0.4758977,0.5044113,0.47625014,0.4369166,0.50991,0.44823536,0.4521037,0.4691459,0.4766418,0.4767261,0.4976517,0.498638,0.47952703,0.47383088,0.4143605,0.4877517,0.5138059,0.47040614,0.5051416,0.46451956,0.56330377,0.4946633,0.47232446,0.5249615,0.5690437,0.4824963,0.5139659,0.4277401,0.46857008,0.5283883,0.5045479,0.47609705,0.53278977,0.52028674,0.5367546,0.48444596,0.48169613,0.5021949,0.5426502,0.49265712,0.50633425,0.52079374,0.54088557,0.37393743,0.49664134,0.4548027,0.46945494,0.50365627
HIST1H2BN,0.4465762,0.4335257,0.434213,0.6045316,0.43027717,0.50200677,0.4621514,0.44616032,0.52666104,0.36439246,0.48210514,0.44911578,0.5659201,0.5255907,0.3907035,0.4355649,0.6689571,0.64664793,0.5729728,0.6136788,0.5941475,0.38079563,0.6207346,0.5205843,0.48861483,0.42801264,0.60212135,0.50596136,0.4847752,0.44244134,0.54852784,0.58057404,0.47438207,0.4832282,0.4347012,0.4433265,0.4120999,0.4212087,0.38480327,0.46849158,0.5091827,0.46197152,0.4195578,0.42302656,0.5450511,0.59575033,0.61576617,0.5426159,0.5060133,0.39180985,0.546618,0.5887996,0.5412251,0.5423422,0.5740245,0.35455698,0.5676601,0.6004224,0.49282947,0.49533457,0.48604804,0.49402374,0.5056342,0.42004567,0.5540235,0.635533,0.40506062,0.43408862,0.5774239,0.5713722,0.43133923,0.5902935,0.42461878,0.461325,0.53924924,0.5715086,0.42639965,0.42744124,0.37698346,0.5707031,0.42128465,0.50857663,0.4419384,0.41357973,0.5398944,0.42978784,0.42009416,0.45522812,0.53353715,0.44191402,0.446311,0.44769186,0.44831085,0.4790694,0.4286503,0.51868147,0.5354114,0.3644426,0.44564673,0.51306444,0.50053626,0.40853706,0.49177498,0.545585,0.61845404,0.4506136,0.4760084,0.42025173,0.41358015,0.53996944,0.51113987,0.42196,0.5562772,0.5644059,0.5500175,0.40614408,0.47676545,0.48802152,0.6012095,0.48865408,0.56817096,0.5641165,0.5887565,0.30272865,0.5578045,0.40615416,0.39728555,0.5409116
PRPS2,0.48784092,0.4608077,0.49831536,0.5174755,0.5072439,0.4907339,0.51512474,0.46473098,0.5023401,0.48149744,0.5276303,0.49842414,0.53171,0.48096827,0.49934497,0.43734917,0.5742585,0.5409713,0.5309115,0.5737863,0.54268813,0.4526898,0.538024,0.48335642,0.52787066,0.46507078,0.51930636,0.5094411,0.4877927,0.49594793,0.50875974,0.5256631,0.47350046,0.4574453,0.48037082,0.44389382,0.4780131,0.48488536,0.5137016,0.5363863,0.551606,0.462602,0.42095417,0.48426843,0.556919,0.53267,0.5306649,0.50913894,0.49363568,0.42437845,0.5181192,0.5139649,0.5117882,0.501422,0.5032756,0.49350426,0.5463757,0.5099841,0.50798553,0.47133154,0.48789006,0.59417486,0.48387477,0.4873069,0.53636485,0.54951704,0.4524404,0.4736735,0.5109704,0.515688,0.47863096,0.5256657,0.49228284,0.49752477,0.49497133,0.53776175,0.46398333,0.47071055,0.4473996,0.51636654,0.48005572,0.49119818,0.48036373,0.44069156,0.50181097,0.4454715,0.45560855,0.4801702,0.4767695,0.4785287,0.51026314,0.5030179,0.48205245,0.47152585,0.40053368,0.47698134,0.4972468,0.48908472,0.52435225,0.45770493,0.58965784,0.5246837,0.46394196,0.52814806,0.55498624,0.47911423,0.5242868,0.4245569,0.47656432,0.5285334,0.49933028,0.48299873,0.5326569,0.50606966,0.52520686,0.4894272,0.48323658,0.5009878,0.5226153,0.4985175,0.49400187,0.5160188,0.52359444,0.39828816,0.47807452,0.47066513,0.48361132,0.5025128
COL27A1,0.4658489,0.45312673,0.46595323,0.5598742,0.4677305,0.49237195,0.48806772,0.4533637,0.51367927,0.4184583,0.50192314,0.47157732,0.54838413,0.50468755,0.44056556,0.43813354,0.60585713,0.5888508,0.54613954,0.5873736,0.558467,0.42531145,0.57816494,0.50485206,0.5104156,0.451159,0.55984575,0.5067513,0.4852463,0.47066486,0.524611,0.5513894,0.48162317,0.47503978,0.45848566,0.44243386,0.44789827,0.4549924,0.45033085,0.50278825,0.53152645,0.4736708,0.42285025,0.4486128,0.5422094,0.55601543,0.5695263,0.5313042,0.50737333,0.40911734,0.53181636,0.55526155,0.5258065,0.5237245,0.5363049,0.42843682,0.54938614,0.5536908,0.5040407,0.48875797,0.48503116,0.53616464,0.49494645,0.46245143,0.53757393,0.57864904,0.4336993,0.45593274,0.5317057,0.54226303,0.4583904,0.5515858,0.4617888,0.4789652,0.51393354,0.5614039,0.45228097,0.45316383,0.41434726,0.54253525,0.46290597,0.5083074,0.46860555,0.4338439,0.5173434,0.44381595,0.44555148,0.46359277,0.4918507,0.4647367,0.47606608,0.48465055,0.46965566,0.47958833,0.42333576,0.49656537,0.52159107,0.4341152,0.48633924,0.47989398,0.53740025,0.46081367,0.48422197,0.5286931,0.58225894,0.4701228,0.49966252,0.43066582,0.45336232,0.52955055,0.50449103,0.45797706,0.5386393,0.5337647,0.54206556,0.46529758,0.48161072,0.4971421,0.56330407,0.48590332,0.52565867,0.5332437,0.55374,0.35312584,0.5159788,0.43868968,0.44730258,0.51599264
RFX5,0.45559093,0.442366,0.42307305,0.6143575,0.4420313,0.49594557,0.44202,0.44566482,0.5124629,0.37343147,0.4757706,0.44274387,0.55792594,0.50318867,0.40646046,0.4372149,0.66027856,0.63703674,0.5761594,0.5901588,0.6187814,0.39433306,0.6257589,0.51184005,0.4812716,0.42309994,0.6088909,0.4940772,0.5105029,0.45252997,0.5648405,0.5538939,0.46517804,0.46715382,0.42603582,0.4458486,0.4208908,0.41215375,0.39437646,0.4788501,0.4868934,0.45066065,0.42926195,0.42725715,0.5354475,0.602877,0.6118231,0.5414473,0.50145835,0.39089498,0.54821223,0.5936484,0.5414585,0.5386528,0.5700478,0.35684916,0.56098545,0.5972238,0.47348234,0.50880986,0.48311895,0.48323256,0.5039803,0.41768548,0.5552493,0.65456134,0.40429115,0.46954587,0.59434754,0.58411294,0.40164068,0.6052115,0.4479735,0.4670329,0.53207487,0.5831407,0.39733556,0.42613083,0.3881505,0.55047375,0.42432508,0.5028017,0.4388823,0.42618033,0.55357665,0.41962972,0.41493163,0.44565213,0.54814154,0.46793735,0.45797014,0.43581548,0.44873485,0.48154476,0.4245778,0.51527965,0.50104517,0.3727746,0.42403835,0.5235284,0.48215535,0.43176952,0.4926608,0.5483325,0.6193156,0.47598273,0.45683023,0.4175589,0.39737415,0.5634361,0.53093106,0.42674792,0.55459654,0.5885092,0.5310344,0.39507008,0.4815002,0.47836158,0.60814285,0.49384865,0.5709145,0.5524637,0.59642434,0.2997928,0.5777242,0.41943896,0.38628513,0.5445673
ORC2,0.40669298,0.40819117,0.3493079,0.70068794,0.3774807,0.5028867,0.3930673,0.40886056,0.5537129,0.25614998,0.44099292,0.37874603,0.6109083,0.55654293,0.30314437,0.43019694,0.7708554,0.7562677,0.62322587,0.6472415,0.6881568,0.30370572,0.7065664,0.54858077,0.42514098,0.3810691,0.69818753,0.48736936,0.5224389,0.37615132,0.6169034,0.6176655,0.4450308,0.48626894,0.37269622,0.4286645,0.3482462,0.35232502,0.25769857,0.4311625,0.44030258,0.4250612,0.4007545,0.3555417,0.5421708,0.6857264,0.72463495,0.57439595,0.49707076,0.35657972,0.58106554,0.6749411,0.5755892,0.58482987,0.65469193,0.22362095,0.6046127,0.694362,0.46026295,0.52238387,0.47459376,0.38998288,0.527435,0.33134568,0.5801136,0.7492312,0.34606114,0.42281264,0.661725,0.6559465,0.35027602,0.6695319,0.3709877,0.4163804,0.58581316,0.62322277,0.35240063,0.3740362,0.3146697,0.62579113,0.33840922,0.51143974,0.39155707,0.36811152,0.5949842,0.39265883,0.3633551,0.4043299,0.600174,0.4201635,0.38678464,0.37540302,0.3924822,0.4782548,0.4255659,0.5565427,0.53114706,0.24310276,0.35743934,0.5719868,0.42087975,0.3178402,0.5131823,0.57494634,0.6921673,0.42088312,0.40234745,0.3856177,0.32127723,0.5820063,0.552343,0.35916555,0.5933839,0.6546047,0.56469065,0.28909016,0.4709485,0.4716905,0.69284946,0.49583077,0.6578102,0.61219144,0.6745361,0.18269809,0.6491184,0.32835752,0.27737913,0.61038065
NR5A2,0.39969933,0.39377108,0.37691262,0.68039143,0.37738657,0.504162,0.4144622,0.41784182,0.5486412,0.26302472,0.44677553,0.3918468,0.60453576,0.5426471,0.30380213,0.42227656,0.75552523,0.73501724,0.60073084,0.64823157,0.66032624,0.29308495,0.71116495,0.5511852,0.4379933,0.39211723,0.7010318,0.4884125,0.51403266,0.38410655,0.6146186,0.61843365,0.4503975,0.48818955,0.38479337,0.42595083,0.33150867,0.33695662,0.28150415,0.45168748,0.44364753,0.4417007,0.39032546,0.3629281,0.5289507,0.66732734,0.7043576,0.5945099,0.5237087,0.38847366,0.59779495,0.66293675,0.59435505,0.590161,0.65937716,0.22952768,0.60011685,0.68572026,0.4383557,0.531126,0.4403259,0.40694278,0.5482085,0.35960433,0.5839916,0.73078173,0.35231754,0.4234073,0.64540535,0.6461076,0.34592354,0.6774888,0.4077306,0.4214682,0.5932527,0.63550276,0.3778877,0.36964557,0.30490947,0.6210537,0.34740204,0.54613173,0.38881192,0.37152737,0.5988822,0.40087423,0.3669847,0.40808117,0.5567817,0.4573251,0.40515438,0.40255722,0.4081545,0.4636452,0.42815822,0.5657954,0.5606471,0.26780066,0.36780968,0.571425,0.422854,0.3251006,0.5177105,0.5633794,0.6991422,0.45454076,0.43340287,0.37936196,0.31632665,0.59300655,0.5475853,0.37052697,0.591931,0.6532505,0.5613802,0.30938897,0.4566623,0.4795485,0.6795419,0.49219632,0.64127296,0.5945643,0.6675826,0.20128028,0.64161193,0.33897457,0.3024505,0.58220154
ARHGEF40,0.5016645,0.4459789,0.5299963,0.5015182,0.5432774,0.49076718,0.54065245,0.46203908,0.49976587,0.5079188,0.55173534,0.5105812,0.5418907,0.46093482,0.52589905,0.40966204,0.57441133,0.5336313,0.52813023,0.5899833,0.5409238,0.46168312,0.53575563,0.47902805,0.5368387,0.45556766,0.51220757,0.50484264,0.4929984,0.5102591,0.5094568,0.52425706,0.46954304,0.43800095,0.5002228,0.4310326,0.4728324,0.51125026,0.5398883,0.577027,0.5603524,0.4619124,0.39663357,0.49205405,0.5702284,0.5273682,0.5271365,0.5071593,0.49301386,0.4313342,0.5173751,0.50936824,0.51568735,0.49449295,0.5035021,0.5229568,0.5438273,0.49600974,0.50737655,0.45415577,0.4764377,0.65247667,0.48729613,0.4954323,0.5421468,0.5456505,0.46672463,0.4792971,0.49109778,0.52218544,0.48658913,0.522598,0.5192232,0.5063965,0.49800178,0.54949164,0.47228974,0.46453962,0.44542316,0.52178013,0.48467165,0.49641562,0.48153293,0.4290078,0.5088292,0.44129094,0.4558231,0.4728102,0.46599245,0.49827778,0.5353264,0.5061527,0.48976806,0.44927484,0.38011178,0.46646738,0.4979069,0.5257422,0.55030906,0.43029818,0.6368054,0.5613244,0.4390256,0.53378546,0.5631176,0.49623838,0.5476364,0.40003976,0.49169293,0.53763884,0.5092654,0.5120356,0.53735787,0.49431694,0.53053445,0.50172246,0.4779985,0.50921446,0.5094709,0.51426965,0.4850936,0.50764775,0.52948004,0.38446894,0.46667576,0.47647443,0.49639606,0.4971477
PLXNA1,0.48830903,0.45717284,0.49630454,0.5455489,0.48712307,0.49380064,0.5088371,0.47306976,0.5084428,0.4471774,0.5163546,0.48590857,0.5507302,0.48547557,0.47581053,0.43116134,0.60573566,0.58276933,0.55210346,0.6014376,0.5697677,0.44300827,0.5598157,0.48894954,0.5217471,0.4464113,0.53936106,0.51181126,0.49104488,0.48790005,0.51390636,0.5425762,0.47595397,0.45549938,0.4787521,0.44907057,0.44909367,0.4689474,0.47828314,0.52780735,0.52644885,0.49156824,0.42818862,0.46131584,0.5571025,0.54422075,0.5693151,0.51221967,0.49839056,0.42559204,0.5310517,0.54154,0.518841,0.5109541,0.5351775,0.45547003,0.5555814,0.548278,0.50165915,0.47853416,0.49213684,0.5765478,0.493602,0.4643989,0.54543614,0.59341,0.4515936,0.46163055,0.5284324,0.5496476,0.46352348,0.5622664,0.4766477,0.49423027,0.5212695,0.5535835,0.44805297,0.45981544,0.4292937,0.53490984,0.46214437,0.50795597,0.45943737,0.43112165,0.5178616,0.44740227,0.4376631,0.46352568,0.50850505,0.4844169,0.50487554,0.47424206,0.4663339,0.46667862,0.41358933,0.495167,0.5203615,0.4375095,0.5054033,0.47932756,0.5683936,0.5084045,0.46222106,0.54419684,0.5768579,0.4891756,0.50386214,0.41226384,0.45888597,0.53998804,0.5219282,0.48904464,0.5603713,0.5273565,0.5300211,0.4574501,0.4819124,0.49790263,0.53447664,0.49296662,0.52611434,0.52920145,0.55248773,0.3551416,0.52013683,0.46191412,0.46390122,0.5238447
EGR1,0.41560805,0.41403168,0.40203846,0.64700353,0.40238243,0.50020224,0.4361564,0.4248127,0.5384909,0.30600584,0.4556123,0.41108215,0.58345526,0.5346635,0.34581652,0.42802837,0.7076464,0.69068074,0.5851526,0.6221874,0.6309137,0.33075476,0.67804503,0.5353942,0.44373792,0.41289714,0.6650266,0.48655465,0.5079715,0.41450623,0.5965463,0.5944808,0.45442933,0.48057348,0.39825556,0.4319444,0.37468705,0.36817226,0.32343766,0.46802026,0.45776892,0.44536206,0.40630165,0.39076287,0.5280065,0.63521683,0.65966356,0.5759862,0.5179693,0.39037,0.57676524,0.63483924,0.5736454,0.5806715,0.61869836,0.27137038,0.5877973,0.64601064,0.44768026,0.5164227,0.45029348,0.43438628,0.5347373,0.38606682,0.562541,0.68907064,0.36955565,0.43432066,0.6183418,0.6172398,0.3624399,0.6449852,0.43359357,0.4445981,0.5603806,0.61209315,0.39122838,0.39180428,0.32741818,0.59415466,0.38190195,0.5328876,0.404413,0.39889798,0.57497513,0.41886294,0.38677463,0.42414528,0.5369691,0.4559556,0.42707035,0.42663464,0.42806712,0.46450266,0.42935938,0.5510812,0.54137266,0.3141987,0.3865935,0.55408806,0.44438586,0.36574975,0.5134387,0.54659045,0.6653366,0.46921653,0.4464024,0.39936203,0.35334665,0.57510823,0.53456116,0.39105964,0.56350267,0.62989265,0.5516618,0.3451138,0.4734814,0.48565927,0.657407,0.4934127,0.6112013,0.5790344,0.6360122,0.2459996,0.60484695,0.37222418,0.33809176,0.56416225
UBE2C,0.4527367,0.4419728,0.43229833,0.5992842,0.43105057,0.49538028,0.45866928,0.45006168,0.53301543,0.37126774,0.48673314,0.45448062,0.56306326,0.52025944,0.3988204,0.44892764,0.6523682,0.6376015,0.56763726,0.6085764,0.58794546,0.3878599,0.6065625,0.51761353,0.4899063,0.4387636,0.59116745,0.508751,0.4891507,0.43685296,0.5374242,0.58259135,0.4797666,0.48711866,0.43628758,0.4408247,0.41902184,0.42814058,0.39196706,0.46505952,0.5169901,0.460126,0.42293245,0.42013934,0.5529409,0.5866713,0.6092173,0.53869957,0.4999234,0.3898713,0.5482985,0.57856315,0.5367074,0.53597134,0.5703324,0.36447772,0.56741554,0.59611166,0.5071284,0.5011134,0.49199367,0.48984963,0.49674863,0.42999914,0.5485403,0.6243718,0.41328725,0.43188867,0.5691614,0.56472355,0.44247168,0.5802314,0.4184063,0.46476272,0.53848344,0.5605333,0.43045354,0.4320235,0.38571966,0.5624905,0.42691898,0.50421214,0.45164195,0.4201099,0.5302916,0.4332909,0.42616034,0.4621903,0.5284301,0.4384975,0.44012532,0.45292205,0.4456687,0.4895737,0.42661598,0.51348513,0.5288163,0.3657201,0.45610866,0.50864625,0.50447744,0.4128092,0.50063527,0.5466964,0.60483474,0.44237423,0.4794857,0.428322,0.4205042,0.5331135,0.5038817,0.4178559,0.5543137,0.5473944,0.5464061,0.4184995,0.4793848,0.49183968,0.59855795,0.4807147,0.5577992,0.56012845,0.57426417,0.3172202,0.54684097,0.40858454,0.4060309,0.5401447
GM21962,0.5108449,0.44267094,0.54818285,0.48825672,0.5664156,0.49554315,0.55456877,0.45368218,0.49535167,0.53284985,0.56444013,0.5215391,0.54545426,0.44127575,0.55060244,0.39774027,0.5746255,0.51677084,0.52879775,0.59168947,0.5445211,0.46809736,0.53189003,0.47890526,0.5393404,0.45877734,0.50342494,0.5032686,0.49910468,0.5207417,0.50894266,0.5131584,0.46541262,0.42676574,0.5123655,0.42821324,0.48115185,0.52443236,0.5760143,0.59928584,0.5665523,0.44710132,0.38501945,0.5071194,0.57705206,0.5301042,0.5227858,0.50304264,0.48519972,0.4394428,0.5187584,0.50301933,0.5037751,0.4827217,0.50333476,0.54547465,0.5451334,0.47315663,0.50622934,0.44839934,0.47526777,0.6815844,0.49114376,0.50069666,0.5506815,0.53766453,0.47857872,0.49044266,0.49749166,0.5192301,0.49445838,0.5149212,0.53085715,0.52016294,0.4899083,0.55254817,0.4709103,0.46957862,0.45584473,0.515189,0.4881708,0.4872989,0.4812712,0.4269641,0.50580955,0.43337798,0.45592034,0.47627324,0.47406486,0.5059993,0.55357856,0.5093025,0.49353206,0.438349,0.35674423,0.45683584,0.48254624,0.5554609,0.5731443,0.40899616,0.662092,0.5909583,0.43286112,0.5356193,0.5608609,0.4975453,0.5706529,0.39356765,0.5002833,0.5465468,0.50881344,0.51011056,0.5406222,0.48463973,0.52656966,0.5060282,0.4748118,0.5136291,0.50357205,0.523006,0.4827917,0.5018687,0.5218844,0.3969123,0.45018855,0.48128727,0.5094577,0.5004928
RAB3IL1,0.4790478,0.4461491,0.49554703,0.54181045,0.4930343,0.49143577,0.5120475,0.46154186,0.5056918,0.4426471,0.5155708,0.4842985,0.5519106,0.48885322,0.45823026,0.42078245,0.5942737,0.5756711,0.53883636,0.5932245,0.5519605,0.43994698,0.5692288,0.50492233,0.51738685,0.44614473,0.55217546,0.5052862,0.4885848,0.48684964,0.5264999,0.54137444,0.47716877,0.4560836,0.47362214,0.44538873,0.44840768,0.47388574,0.4737498,0.5330497,0.5306656,0.48983845,0.4118135,0.46217722,0.5486863,0.5466502,0.5567745,0.52703905,0.5097302,0.43338385,0.5316738,0.543987,0.5259126,0.5210106,0.53284156,0.46099445,0.5420536,0.5423032,0.49523422,0.48132572,0.47417986,0.5814712,0.5006828,0.46882072,0.53880465,0.5706208,0.44671255,0.46079516,0.51139134,0.5432934,0.45772725,0.55240136,0.49134377,0.49372482,0.51594037,0.5665776,0.4618245,0.4544598,0.41621003,0.54255134,0.46872488,0.52061653,0.47001365,0.43110916,0.51831776,0.4444016,0.4436478,0.45360422,0.48037753,0.48897952,0.50497985,0.4896242,0.47952792,0.46279085,0.42197624,0.49375632,0.53036666,0.47105077,0.5002905,0.46495607,0.5634391,0.4973728,0.4639081,0.53126067,0.57848656,0.49684688,0.51158,0.4167196,0.46306676,0.53889674,0.5173161,0.48912665,0.5420678,0.53198534,0.5420498,0.48014513,0.48088512,0.5075508,0.54055643,0.4923992,0.5131125,0.51649123,0.5602519,0.35213533,0.51105744,0.45687515,0.46752486,0.5006324
GM22455,0.5090478,0.44436064,0.53802323,0.4717462,0.57364476,0.48849216,0.55576557,0.45035762,0.4962684,0.5558159,0.5714799,0.52863944,0.5316719,0.44147205,0.5608255,0.39626276,0.5563829,0.49924362,0.5111484,0.5774899,0.5246017,0.4706365,0.5179782,0.47333086,0.54237354,0.46816352,0.4875054,0.49955645,0.49825907,0.51792556,0.508485,0.5127081,0.46024188,0.4241226,0.5059016,0.42584068,0.5014026,0.53297347,0.58717,0.59934264,0.5854406,0.42155394,0.37881193,0.5156684,0.5813569,0.52364063,0.5046613,0.5026868,0.47329068,0.434994,0.51523614,0.48598626,0.50221753,0.47802508,0.48346683,0.56586355,0.5478812,0.45893526,0.5095478,0.44040376,0.47240335,0.688058,0.47923297,0.5137603,0.5436611,0.5107946,0.47680664,0.4923368,0.48582172,0.49112296,0.5005781,0.49594834,0.5341292,0.5172267,0.47851637,0.5381683,0.47883582,0.47432342,0.46715117,0.50301933,0.4925036,0.48209178,0.4961936,0.42901617,0.49501002,0.43030065,0.46243256,0.49021488,0.4416219,0.4988175,0.5504327,0.53264886,0.50335646,0.44062933,0.3447586,0.4504145,0.46661434,0.5780682,0.5839788,0.40158308,0.6724351,0.5985495,0.4302122,0.5285746,0.54961294,0.4880005,0.5787291,0.39588854,0.5044333,0.53792334,0.5010323,0.5007185,0.52789253,0.4675243,0.5219623,0.5193083,0.47402906,0.5168248,0.49920708,0.52543247,0.45871934,0.49611774,0.507018,0.41298214,0.42098272,0.47647244,0.5195279,0.48353016
MIR6928,0.5126358,0.4364869,0.5507422,0.47602016,0.57949984,0.4889255,0.5650939,0.45060623,0.4987289,0.5475644,0.5709575,0.5264975,0.54412395,0.43816602,0.5506647,0.38935235,0.56758803,0.5111274,0.51945144,0.5870224,0.53129065,0.4725386,0.52578753,0.47659057,0.540273,0.45793673,0.49735704,0.49945492,0.499149,0.5247263,0.5187726,0.5191657,0.46029183,0.42155337,0.51218563,0.42575637,0.48554558,0.5429797,0.5857774,0.6106582,0.5820415,0.43473986,0.365384,0.51232404,0.5802489,0.52771676,0.51064134,0.50776446,0.47956118,0.44262987,0.51337004,0.4947147,0.5080891,0.4807632,0.49568605,0.56594646,0.5422957,0.46665868,0.5042934,0.43645585,0.47127408,0.69707143,0.49183673,0.5128193,0.5473895,0.516204,0.47721395,0.49177307,0.48156643,0.50590473,0.49578694,0.5006136,0.5413254,0.52124095,0.4843732,0.55326307,0.48258415,0.4669491,0.45290062,0.5141772,0.49378645,0.4899017,0.48848516,0.4268061,0.50052166,0.4267125,0.46349794,0.4740159,0.4475392,0.51111335,0.55219895,0.528404,0.50166994,0.433352,0.3471379,0.45081258,0.47930267,0.58022213,0.5766556,0.39969125,0.67700934,0.5993389,0.42503577,0.5302231,0.5571939,0.49759868,0.57792115,0.3919196,0.50238097,0.547723,0.5090552,0.51326025,0.53034896,0.480186,0.53129154,0.5196913,0.47217536,0.52144444,0.49721992,0.53092307,0.46731496,0.49500436,0.52216667,0.39445508,0.42811182,0.479342,0.5157863,0.48511687
